Tipus / Tipo;objectid;st_length(shape);geo_shape;geo_point_2d
1;35622;635.146776969927;"{""coordinates"": [[-0.3584213672569148, 39.45077540786586], [-0.35767803197247755, 39.45109463351049], [-0.35766728008474963, 39.451103166338974], [-0.35766347317696345, 39.45111296964478], [-0.357664627862776, 39.45112136596723], [-0.3576711646127816, 39.4511302648202], [-0.35774236121886355, 39.45123383775755], [-0.3577420449317182, 39.451242199737166], [-0.35773675021606766, 39.45125235209508], [-0.35773206312807965, 39.451261339916314], [-0.35772151785551426, 39.45126570006864], [-0.35753346652179885, 39.451342251615834], [-0.35752362711729646, 39.45134278825031], [-0.3575139458364472, 39.45133914479512], [-0.3575078282909725, 39.45133215812191], [-0.3574369206318093, 39.45123391671261], [-0.35741960655764976, 39.45122439263408], [-0.3574005051437602, 39.45122319708397], [-0.3573820182244215, 39.45122744420186], [-0.356347845071653, 39.45166923227586], [-0.3562917389302852, 39.45169901207346], [-0.35626305522386975, 39.45172370224514], [-0.356233818636789, 39.45176296957121], [-0.3561945564778383, 39.45181570309761], [-0.3561626773626458, 39.4518358422854], [-0.35613247751121846, 39.451848209942725], [-0.354890673130596, 39.452368328749685], [-0.3548726745333641, 39.45237252621681], [-0.35485482236343296, 39.452372887467774], [-0.3546626352980346, 39.452370816852074], [-0.35464738184293854, 39.45237524883341], [-0.35463692965800275, 39.45237870633712], [-0.35287919365125836, 39.453155314565066], [-0.3528635121440447, 39.453162233794124], [-0.3528587636964599, 39.45317481361479], [-0.35285543869677666, 39.4531874258563], [-0.3528591833541124, 39.45320130269556], [-0.35286920629726876, 39.45323738774884], [-0.35288204711538407, 39.45331091623318], [-0.3528854340058542, 39.453369742364046], [-0.3528817231134659, 39.45343798046949], [-0.35287485293718956, 39.45348551109458], [-0.35287734381578645, 39.453493836090395], [-0.35288477225164855, 39.453505320316346], [-0.3529469458043351, 39.45358376239183], [-0.3529510896010528, 39.45359299528111], [-0.3529462043085184, 39.453603328800305], [-0.3529340087996518, 39.45361393004661]], ""type"": ""LineString""}";39.452058365088845, -0.3555400391046416
1;35623;530.2258817367028;"{""coordinates"": [[-0.3921074459542476, 39.44806847527072], [-0.3922545785953356, 39.44784969307377], [-0.3922966844274015, 39.44786894734033], [-0.3924185535257412, 39.447689738829766], [-0.3922973614556835, 39.44764639806183], [-0.3922868248763486, 39.447639638358794], [-0.3922807398216204, 39.447627087643745], [-0.392285694423546, 39.447611398187455], [-0.3923092336397143, 39.44754181675523], [-0.392326401234311, 39.44749783965282], [-0.39375759258086107, 39.44362780211123]], ""type"": ""LineString""}";39.44593055571479, -0.3929165873897738
1;35626;34.7153973601007;"{""coordinates"": [[-0.38798252089287844, 39.48399963922556], [-0.3879736549026092, 39.48398768795668], [-0.38789130008128647, 39.48402083408608], [-0.3877452239523912, 39.48382416749691]], ""type"": ""LineString""}";39.48394635714943, -0.3878541669701434
1;35628;4.822105494991156;"{""coordinates"": [[-0.33477866600646605, 39.45317296488714], [-0.3347641039646382, 39.453171391341094], [-0.33476290737671177, 39.45317123057091], [-0.33476171783035796, 39.45317103753064], [-0.3347605376476452, 39.453170812273555], [-0.334759369116304, 39.453170555753005], [-0.3347582122363389, 39.45317026796894], [-0.3347570693641584, 39.45316994807459], [-0.33475594159210853, 39.45316959789674], [-0.33475483004687856, 39.45316921836207], [-0.3347537359582031, 39.453168807697054], [-0.3347526615451029, 39.45316836865521], [-0.3347516068419458, 39.453167900336446], [-0.3347505741020985, 39.45316740459419], [-0.3347495645209383, 39.453166880554974], [-0.3347485792251737, 39.45316632914554], [-0.3347476193071194, 39.45316575219265], [-0.3347466859278411, 39.45316514972294], [-0.33474578024835877, 39.45316452176305], [-0.3347449033610289, 39.45316387013979], [-0.3347440552658384, 39.453163194853154], [-0.3347432393771963, 39.45316249778316], [-0.3347424545684364, 39.45316177800315], [-0.33474170305858153, 39.45316103826661], [-0.33474098484761555, 39.453160278573556], [-0.3347403010622526, 39.453159499850685], [-0.33473965399020966, 39.45315870305131], [-0.3347390412750651, 39.45315788902233], [-0.3347384663312385, 39.4531570596438], [-0.3347379291587168, 39.45315621491566], [-0.33473743088421093, 39.453155355764665], [-0.33473697143901693, 39.453154483990986], [-0.3347365507887796, 39.453153600494716], [-0.3347361700602088, 39.45315270620254], [-0.33473583041431926, 39.45315180114113], [-0.33473553055271515, 39.45315088888417]], ""type"": ""LineString""}";39.45316618921902, -0.334754440889367
1;35630;175.21001174016718;"{""coordinates"": [[-0.3507150379804411, 39.48104221566668], [-0.3507235790262302, 39.48103673398273], [-0.3507318659752047, 39.48103102488978], [-0.3507398904917212, 39.48102509360309], [-0.35074764065307507, 39.48101894795874], [-0.3507551092168219, 39.48101259499868], [-0.35076228422612077, 39.481006043459104], [-0.3507691595658773, 39.48099930130853], [-0.3507757256364671, 39.480992376436014], [-0.35078197399979827, 39.480985276757146], [-0.3507878972767842, 39.480978012914186], [-0.3507934882250383, 39.4809705919491], [-0.3507987406611763, 39.480963023630615], [-0.3508328203908929, 39.48090981926782], [-0.35086461859530327, 39.48085577371387], [-0.35089409937353166, 39.4808009447091], [-0.350921230241273, 39.48074539187333], [-0.35094598332644006, 39.48068917583237], [-0.35096832956160795, 39.48063235808547], [-0.3509882468486892, 39.4805750002907], [-0.3510057119283954, 39.480517164079465], [-0.35102070608519176, 39.480458913889294], [-0.3510332130292767, 39.48040031151024], [-0.3510432198530782, 39.48034142151187], [-0.35105071484482514, 39.48028230759006], [-0.3510556909047295, 39.48022303444649], [-0.3510630092670077, 39.48017282975325], [-0.35106811814079003, 39.48012246028052], [-0.35107101175710437, 39.48007198625579], [-0.35107168680674705, 39.48002146435896], [-0.3510701422009852, 39.47997095402307], [-0.3510663803698246, 39.47992051386036], [-0.35106040606618755, 39.47987020253584], [-0.3510522252728044, 39.47982007694079], [-0.35104184619285794, 39.47977019671951], [-0.3510292840666821, 39.479720619874904], [-0.35103192728524996, 39.479696893426144], [-0.35111839116520055, 39.47961169847661], [-0.35114036866595316, 39.479588592030936], [-0.3511262858041196, 39.47956805266864], [-0.3511126826185572, 39.47956038783406]], ""type"": ""LineString""}";39.480307236244805, -0.35099397531373644
1;35641;257.25190254254437;"{""coordinates"": [[-0.3763294209108391, 39.47972642050439], [-0.3770729680815194, 39.48014783662631], [-0.3782483567391876, 39.480815868125205], [-0.37826530762958493, 39.480825145843404], [-0.37828267396316734, 39.48083394825948], [-0.37838035924170554, 39.480879748372224], [-0.37848002348892884, 39.48092291203403], [-0.3785815500806443, 39.480963387060534], [-0.3786121914574768, 39.48097466181816], [-0.3786432450180833, 39.48098523867624], [-0.37867468322295056, 39.48099510800438], [-0.3787064795926174, 39.481004262898814], [-0.3787920567435189, 39.48102780539064]], ""type"": ""LineString""}";39.480409394031994, -0.3775461638732558
1;35642;148.4503121704621;"{""coordinates"": [[-0.3787920567435189, 39.48102780539064], [-0.37880872683596417, 39.48103261554496], [-0.37882519849730595, 39.481037818508426], [-0.3788530275096762, 39.48104699648153], [-0.3788556222393311, 39.48104789462895], [-0.3788581760010956, 39.48104886212073], [-0.37886068418260693, 39.48104989795198], [-0.37886314449462344, 39.4810510011702], [-0.37886555348632717, 39.48105217079667], [-0.3788679077745283, 39.481053404052446], [-0.37887020503616475, 39.48105470088512], [-0.3788724430157841, 39.48105605944205], [-0.37887461833017216, 39.481057476944315], [-0.3788767274947387, 39.4810589533133], [-0.3788787694493527, 39.481060485822496], [-0.3788807419723822, 39.48106207171911], [-0.378882640417662, 39.48106371089836], [-0.3788844648866097, 39.48106540065993], [-0.37888621083450136, 39.48106713819864], [-0.3788878392303012, 39.481068879391934], [-0.3788893904694316, 39.4810706629879], [-0.37889086233022734, 39.48107248623377], [-0.3788922525572413, 39.481074347276916], [-0.37889356125189566, 39.48107624341702], [-0.378894784963359, 39.48107817367534], [-0.3788959226315287, 39.48108013532535], [-0.37889697319628646, 39.48108212564052], [-0.378929855816237, 39.4811475693582], [-0.37893263251331055, 39.48115284627553], [-0.3789356234174394, 39.48115805325152], [-0.3789388241191628, 39.48116318388053], [-0.3789422336598414, 39.48116823273567], [-0.37894584752856514, 39.48117319611162], [-0.37894966244360395, 39.48117806852907], [-0.3789536739616762, 39.481182844482554], [-0.3789578787334067, 39.48118752029293], [-0.378976962776213, 39.48120804034279], [-0.3789817999682576, 39.48121305653505], [-0.378986859575884, 39.481217939008516], [-0.3789921359942722, 39.48122268223141], [-0.3789976213292926, 39.48122727971952], [-0.37900330990847175, 39.48123172774138], [-0.3790091949992086, 39.48123601983894], [-0.37901526867357477, 39.481240150428064], [-0.3790215229697782, 39.481244114824776], [-0.3790279534107033, 39.481247908423654], [-0.37903454854992497, 39.48125152646209], [-0.3790413027487524, 39.481254964308505], [-0.37904820685004237, 39.48125821815279], [-0.3790552528243968, 39.48126128511121], [-0.37906243158226555, 39.48126415957343], [-0.37906973509423975, 39.48126683865569], [-0.3790771553308879, 39.48126931947425], [-0.37908468193969, 39.48127159909292], [-0.3790923057296718, 39.48127367460176], [-0.37910001867140797, 39.48127554311703], [-0.3791959223686203, 39.48129736962463], [-0.379203351722427, 39.481298957869946], [-0.37921084413271766, 39.48130035294714], [-0.3792183925963682, 39.48130155559911], [-0.3792259878885634, 39.48130256381607], [-0.3792336219460702, 39.48130337561434], [-0.37924128660419254, 39.48130399171071], [-0.3792489737996856, 39.48130441012153], [-0.3792566754016558, 39.48130463066344], [-0.37926438095616405, 39.481304653100615], [-0.37927208346007124, 39.481304478176064], [-0.379279774816292, 39.481304104806235], [-0.3792874456648281, 39.481303534581826], [-0.37929508787477445, 39.48130276731945], [-0.37930229466519183, 39.481302047892854], [-0.3793095302292127, 39.481301521902814], [-0.3793167852745493, 39.48130118913973], [-0.37932404927976604, 39.481301051168074], [-0.37933131643720197, 39.481301107856865], [-0.3793385762930066, 39.481301358970335], [-0.37934582068265416, 39.48130180522527], [-0.3793530415767777, 39.48130244373791], [-0.3793602284539592, 39.481303276072786], [-0.37936737441257773, 39.48130430027247], [-0.3793744702279526, 39.48130551432715], [-0.37938150776933866, 39.48130691805353], [-0.3793884789397651, 39.48130851036807], [-0.3793953745821476, 39.481310287460836], [-0.37940218779488555, 39.48131224737436], [-0.37940890812411004, 39.481314389872935], [-0.37941552993116695, 39.481316710325046], [-0.3794220439913284, 39.481319206720904], [-0.37942844227525374, 39.481321876176764], [-0.37943471911044935, 39.48132471496132], [-0.37944086530599125, 39.48132772016457], [-0.3794468728663052, 39.48133088800275], [-0.37945310588348036, 39.48133418164279], [-0.37945947272182606, 39.481337317043064], [-0.37946596770878116, 39.48134029047209], [-0.37947258397648, 39.481343099072376], [-0.3794793134954664, 39.48134573996013], [-0.37948615172095174, 39.48134821033026], [-0.3794930883341885, 39.481350506346494], [-0.3795001175274096, 39.481352627877875], [-0.3795072324665224, 39.48135457116673], [-0.3795144250882588, 39.48135633422947], [-0.3797464380656862, 39.48141001538768], [-0.37980700777823334, 39.48142333942502], [-0.3798680218317367, 39.48143538789582], [-0.3799294340992328, 39.481446150750585], [-0.3800604663182802, 39.48146767223187], [-0.3800660186342962, 39.481468506407694], [-0.38007160457270817, 39.4814691881919], [-0.38007721941968825, 39.481469719279985], [-0.3800828539842097, 39.48147009676207], [-0.38008850126315763, 39.481470321381124], [-0.38009415661031104, 39.481470393032396], [-0.3800998107332489, 39.4814703115064], [-0.380105457857978, 39.48147007577204], [-0.3801110920753606, 39.48146968839876], [-0.3801167041605521, 39.4814691473768], [-0.3801222882382088, 39.481468454375474], [-0.3801278384329368, 39.48146761106406], [-0.3801333466139017, 39.481466617259265], [-0.38013880690572444, 39.48146547463039], [-0.3801442111099518, 39.481464184794326], [-0.3801495557081238, 39.48146274857271], [-0.38015483011110146, 39.48146116933022], [-0.3801600308342229, 39.48145944698838], [-0.3801651507729998, 39.4814575849905], [-0.3801701840182803, 39.48145558590605], [-0.3801751224054157, 39.481453450451816], [-0.38017996228078654, 39.4814511830498], [-0.3801846965736984, 39.4814487862433], [-0.38018932057037613, 39.48144626172779], [-0.3801938271663415, 39.48144361294661], [-0.3801982103848675, 39.481440844269436], [-0.38020246663994456, 39.48143795831809], [-0.380206589988642, 39.481434958562076], [-0.3802105756158139, 39.481431849397275], [-0.3802144176123423, 39.481428633393115], [-0.38021811232461966, 39.48142531497161], [-0.38024424392019623, 39.48140100020823], [-0.3802733571219894, 39.48137734273314]], ""type"": ""LineString""}";39.48132534395229, -0.3795065378666876
1;35645;733.3976753485089;"{""coordinates"": [[-0.4068694547357904, 39.454066419423185], [-0.40704966535840353, 39.4539353422341], [-0.4071015895215408, 39.453889941941384], [-0.407129048874365, 39.453840178789484], [-0.40713314132261236, 39.45378302418654], [-0.40712178018369755, 39.453747260507534], [-0.40709676401403666, 39.45370472203223], [-0.4070855477202688, 39.4536884423404], [-0.40719701542570513, 39.45360468092284], [-0.40721619632224465, 39.45359213335259], [-0.4072449662994561, 39.453586669848605], [-0.4072777314195104, 39.45357976755678], [-0.40730073754796925, 39.453570358406814], [-0.4073724274444421, 39.45353671583722], [-0.407618223709722, 39.45336760136266], [-0.40763824908711327, 39.453337524195355], [-0.4076385773906101, 39.45328624947496], [-0.4076081409748459, 39.453214752844204], [-0.40755638881784345, 39.453074466559386], [-0.40752377501989645, 39.452986057651316], [-0.4079399473676425, 39.45290316111234], [-0.4081304364371036, 39.452864209905236], [-0.4081741958703315, 39.45284771034668], [-0.40820765564338524, 39.4528180650881], [-0.4082306479846051, 39.45277982707993], [-0.40823323354226065, 39.4527365746272], [-0.4082154698562967, 39.4526867892195], [-0.4081776585362382, 39.4526487142151], [-0.40813550719928837, 39.452621939528676], [-0.40806752846582134, 39.452599758147976], [-0.40800580244757767, 39.452598380700564], [-0.40794068466801586, 39.45260908413762], [-0.4078909352157425, 39.452628488708775], [-0.40784840443341946, 39.45266477199944], [-0.4078160851604592, 39.45271647826814], [-0.40780100846205525, 39.45277920675352], [-0.4078009117876907, 39.4528346712618], [-0.4078239610494757, 39.45290053110921], [-0.40787139456044064, 39.45296997347078], [-0.4079486827207883, 39.45303362137253], [-0.40805017816097666, 39.45307311757989], [-0.40815940792242955, 39.45308923160278], [-0.4082626229762694, 39.45308241717716], [-0.40835671781031135, 39.453057163555094], [-0.4084456069951471, 39.45302409841259], [-0.40851347255429543, 39.45299217973106], [-0.4085748173771928, 39.45295099865119], [-0.4109211771511606, 39.45118417458193], [-0.4109858968893594, 39.451135438653836], [-0.4110399211098466, 39.451075888036065], [-0.41109902634129103, 39.451015659589004], [-0.4111350347565839, 39.450970112815284], [-0.41119704199789686, 39.450875281023684], [-0.4112087166327227, 39.45079404051789], [-0.41120035933790594, 39.45071906544068], [-0.4111570642777911, 39.45065194086835], [-0.41109515265522556, 39.450586318698925], [-0.4110938853108593, 39.450585617507215]], ""type"": ""LineString""}";39.45251041750714, -0.40885063258055493
1;35649;249.9751345646788;"{""coordinates"": [[-0.3788784726858682, 39.45125136869634], [-0.37631306320516217, 39.45094062403253], [-0.376258303878497, 39.45094734447377], [-0.3760962646123369, 39.45103007199176], [-0.37606584541935734, 39.450992199539776]], ""type"": ""LineString""}";39.45108483607655, -0.3774550183220738
1;35653;196.3264669749372;"{""coordinates"": [[-0.384196703275642, 39.48181212514691], [-0.38415737527326504, 39.48160758343804], [-0.3841148326472842, 39.48157389680284], [-0.3840846989249852, 39.481552863076566], [-0.3832700052400712, 39.48038424040338], [-0.3832088971162486, 39.48032411347186], [-0.383112511011541, 39.48030247220462]], ""type"": ""LineString""}";39.481017088346285, -0.38370665320054537
